channel_a,timestamp_a,channel_b,timestamp_b,channel_c,timestamp_c,channel_d,timestamp_d
645.578059832672,1764214393.178945,642.5921253727294,1764214393.4028924,642.7154683638149,1764214393.5842676,653.3941729732511,1764214393.8261194
645.6007717729265,1764214394.0326445,642.5376736421979,1764214394.2136292,642.9134192238017,1764214394.4379587,653.327955396351,1764214394.693371
645.5854711656402,1764214394.9339774,642.5852297039374,1764214395.158557,642.9287134002697,1764214395.383324,653.0687511281957,1764214395.5628004
645.5979022261585,1764214395.793516,642.5840785319572,1764214396.0130332,642.933805003322,1764214396.2400718,653.3067798595836,1764214396.4635732
645.6065449121646,1764214396.7043214,642.5739135170239,1764214396.9129052,642.8824283455529,1764214397.1380565,653.3474911735651,1764214397.3634262
645.5981764878169,1764214397.5895348,642.5709055513945,1764214397.8229094,642.9177335347283,1764214398.0375075,653.3798749580828,1764214398.2637358
645.61974923385,1764214398.4883857,642.5214592476353,1764214398.6679838,642.8909345898194,1764214398.848313,653.363354518197,1764214399.073034
645.6465051341748,1764214399.2986588,642.5569644527499,1764214399.4784837,642.9579257131287,1764214399.7140324,653.3162492480303,1764214399.927702
645.6411090123792,1764214400.1535351,642.5772207912299,1764214400.3785162,642.9278703675407,1764214400.6031475,653.3941128384969,1764214400.8285916
645.606299857612,1764214401.053695,642.4809435834818,1764214401.2340035,642.9614867923857,1764214401.4588585,653.3627428084147,1764214401.7022893
645.5649835150228,1764214401.9080427,642.4917975736903,1764214402.0880551,642.9549583513335,1764214402.3137035,653.3823556495053,1764214402.5385132
645.5943034298455,1764214402.7629535,642.5359536195164,1764214402.9435856,642.9844668682377,1764214403.1681168,653.0284896142617,1764214403.3476596
645.6074032191134,1764214403.5736578,642.5870959183138,1764214403.7981586,642.902716160425,1764214404.024973,653.3320457886867,1764214404.2490048
645.6485099358752,1764214404.5576978,642.5867029067311,1764214404.8285427,642.9249084357921,1764214405.0592184,653.1157271893031,1764214405.2510583
645.549921041024,1764214405.4634254,642.445947697317,1764214405.6452084,642.9266413638128,1764214405.8900158,653.248023091216,1764214406.0946677
645.6062579655223,1764214406.3182673,642.5622437769069,1764214406.5429301,642.9163641469356,1764214406.7761016,653.3833552197602,1764214406.993351
645.6356756197731,1764214407.2181826,642.5251589913911,1764214407.3978062,642.957433668231,1764214407.623417,653.3676832392342,1764214407.8591518
645.6030772741359,1764214408.0739512,642.4887800272387,1764214408.2535923,642.9530774294614,1764214408.4963284,653.3321763925727,1764214408.7147143
645.5859128521988,1764214408.9729278,642.5607931939874,1764214409.1985102,642.927413253315,1764214409.4483218,653.2764592773765,1764214409.6500027
645.6223364739578,1764214409.926172,642.5770087960578,1764214410.1428034,642.8266215537625,1764214410.3234053,653.0501772351363,1764214410.503912
645.6325105323502,1764214410.7413406,642.5431927716909,1764214410.9532003,642.8556638012325,1764214411.133216,653.044673898414,1764214411.3144274
645.5778459860561,1764214411.538079,642.6065460767383,1764214411.772802,642.9535584371354,1764214411.9885564,653.3881463075171,1764214412.2132165
645.5782295986276,1764214412.4380314,642.5348585284681,1764214412.6177948,642.9301087088228,1764214412.8647172,653.2975188370615,1764214413.0680275
645.6411093122553,1764214413.2940247,642.584327080159,1764214413.5450401,642.9756391492384,1764214413.8005223,653.266120689038,1764214414.013018
645.6129462136231,1764214414.237886,642.5890977649824,1764214414.4636638,642.9820847066808,1764214414.7110395,652.8910249389999,1764214414.9128745
645.5987940302127,1764214415.138946,642.4718411239404,1764214415.3181639,642.910488842169,1764214415.5434496,653.3133559902215,1764214415.7868676
645.5779772190939,1764214415.9935303,642.597192861412,1764214416.2180874,642.9542581414717,1764214416.444314,653.3083501164471,1764214416.6730216
645.6126550188554,1764214416.9385855,642.53153642729,1764214417.1631446,642.8933098993343,1764214417.3437443,653.3797396231071,1764214417.578031
645.6102573526351,1764214417.8419087,642.5662030005767,1764214418.0634804,642.9553190710552,1764214418.2879016,653.3409213996009,1764214418.5137966
645.5942083786475,1764214418.7565777,642.5790939549385,1764214418.964206,642.9314862003672,1764214419.1888993,653.3162905972459,1764214419.413565
645.642414558842,1764214419.638283,642.5679397862104,1764214419.9150507,642.9535875190088,1764214420.1336472,653.4194246354716,1764214420.3585532
645.6120750521749,1764214420.5832627,642.587623027862,1764214420.8218849,642.919178402507,1764214421.0338378,653.3372201884085,1764214421.2587147
645.6494942178299,1764214421.483105,642.5470968298335,1764214421.7129748,642.913906244467,1764214421.947417,653.3194600243586,1764214422.1582487
645.6226240935184,1764214422.3839343,642.5697552750759,1764214422.607573,642.9296036352918,1764214422.84261,653.3497644324959,1764214423.0580697
645.6452788843214,1764214423.2831295,642.6056552447957,1764214423.5075245,642.9007184703378,1764214423.693225,653.2297269389561,1764214423.9199586
645.5757031683358,1764214424.138507,642.5652014789414,1764214424.3645842,642.9387510701719,1764214424.5882578,653.3696018044986,1764214424.843452
